DataTimeStamp;GPSLong;GPSLat;Vel;ExernalAcelX;ExernalAcelY;ExernalAcelZ;ExernalGyroscopeX;ExernalGyroscopeY;ExernalGyroscopeZ;Pitch;Roll;Yaw
1630259262423;-46.46657666666667;-23.52867666666667;12.43;-0.0934;1.9831;10.4064;1.0976;-2.5;19.5122;7.7652;6.9621;-89.95299999999999
1630259262474;-46.46657666666667;-23.52867666666667;12.43;3.383;2.0657;9.992;-0.4878;-3.7195;16.8293;7.9595;6.9977;-89.95299999999999
1630259262525;-46.46657666666667;-23.52867666666667;12.43;3.383;2.0657;9.992;-0.4878;-3.7195;16.8293;7.9595;6.9977;-89.95299999999999
1630259262575;-46.46657666666667;-23.52867666666667;12.43;0.5053;2.2633;9.4064;-1.2805;-4.0854;15.6098;8.0538;6.9;-89.95299999999999
1630259262626;-46.46659666666666;-23.528696666666665;11.61;-2.1555;1.7711;9.5418;-7.7439;-3.6585;13.2317;8.3843;6.8917;-89.95299999999999
1630259262676;-46.46659666666666;-23.528696666666665;11.61;-2.1555;1.7711;9.5418;-7.7439;-3.6585;13.2317;8.3843;6.8917;-89.95299999999999
1630259262726;-46.46659666666666;-23.528696666666665;11.61;-1.073;4.3254;5.651;24.6341;-1.0976;9.2073;8.5472;6.4687;-89.95299999999999
1630259262777;-46.46659666666666;-23.528696666666665;11.61;0.5592;1.4897;10.2375;-0.6098;-3.9634;17.378;8.6157;7.5916;-89.95299999999999
1630259262826;-46.46659666666666;-23.528696666666665;11.61;-0.1437;1.3496;10.8363;4.2073;-3.6585;14.1463;8.611;7.8168;-89.95299999999999
1630259262877;-46.46659666666666;-23.528696666666665;11.61;-2.3699;2.2537;9.7405;-1.5854;-3.3537;10.7927;8.744;7.7591;-89.95299999999999
1630259262926;-46.46659666666666;-23.528696666666665;11.61;4.2607;1.3125;11.6482;3.3537;-3.7195;14.0854;8.8648;7.7945;-89.95299999999999
1630259262976;-46.46659666666666;-23.528696666666665;11.61;-1.4574;1.8549;11.8625;4.1463;-3.2317;14.3293;8.9133;7.705;-89.95299999999999
1630259263026;-46.46659666666666;-23.528696666666665;11.61;-1.4574;1.8549;11.8625;4.1463;-3.2317;14.3293;8.9133;7.705;-89.95299999999999
1630259263077;-46.46659666666666;-23.528696666666665;11.61;-1.0526;1.5388;9.1298;2.0122;-2.622;11.4634;8.9345;7.8928;-89.95299999999999
1630259263128;-46.46659666666666;-23.528696666666665;11.61;-0.5065;2.7088;8.0365;0.3049;-2.8659;12.5;8.9726;8.0381;-89.95299999999999
1630259263178;-46.46659666666666;-23.528696666666665;11.61;1.1376;1.5843;9.4747;-3.7805;-2.7439;7.7439;9.097000000000001;7.6239;-89.95299999999999
1630259263229;-46.46659666666666;-23.528696666666665;11.61;1.1376;1.5843;9.4747;-3.7805;-2.7439;7.7439;9.097000000000001;7.6239;-89.95299999999999
1630259263278;-46.46659666666666;-23.528696666666665;11.61;-1.9208;1.0179;10.1609;0.122;-2.439;11.5854;9.1336;7.1405;-89.95299999999999
1630259263328;-46.46659666666666;-23.528696666666665;11.61;-0.2203;1.3723;7.7539;1.3415;-2.0732;0.6707;9.1162;7.2154;-89.95299999999999
1630259263384;-46.46659666666666;-23.528696666666665;11.61;4.6296;0.1257;12.6158;-2.7439;-4.0854;11.0976;9.3488;7.1003;-89.95299999999999
1630259263429;-46.46659666666666;-23.528696666666665;11.61;-1.4753;0.782;11.7464;-0.4878;-2.8049;7.622000000000001;9.2637;6.8054;-89.95299999999999
1630259263482;-46.46659666666666;-23.528696666666665;11.61;2.0549;1.261;10.3764;1.5854;-2.0122;0.7317;9.2944;6.6034;-89.95299999999999
1630259263531;-46.46659666666666;-23.528696666666665;11.61;1.922;0.1186;9.3573;-1.2805;-2.7439;5.3659;9.4616;6.5378;-89.95299999999999
1630259263582;-46.46659666666666;-23.528696666666665;11.61;2.1807;0.4359;9.616;-1.5244;-2.5610000000000004;6.4634;9.4911;6.3214;-89.95299999999999
1630259263631;-46.46663;-23.528723333333332;11.13;-0.2072;0.9628;10.0256;-5.7317;-2.1341;5.4268;9.5294;6.1278;-89.95299999999999
1630259263680;-46.46663;-23.528723333333332;11.13;0.2527;1.6789;9.3346;-5.7317;-1.2195;2.9878;9.5567;5.8762;-89.95299999999999
1630259263730;-46.46663;-23.528723333333332;11.13;1.3891;1.6693;8.0748;-7.0122;-0.6098;4.939;9.6248;5.5129;-89.95299999999999
1630259263794;-46.46663;-23.528723333333332;11.13;0.5449;-0.3581;12.5966;0.4878;0.1829;5.3659;9.6103;5.1685;-89.95299999999999
1630259263840;-46.46663;-23.528723333333332;11.13;-0.0479;1.0622;9.5825;21.3415;0.4268;3.2317;9.548;4.7533;-89.95299999999999
1630259263890;-46.46663;-23.528723333333332;11.13;3.0357;1.0418;9.2759;1.3415;-1.1585;3.2927;9.4567;5.1602;-89.95299999999999
1630259263940;-46.46663;-23.528723333333332;11.13;1.2849;0.6862;10.4459;-1.5854;-1.7683;0.7927;9.4385;5.6266;-89.95299999999999
1630259263990;-46.46663;-23.528723333333332;11.13;1.2849;0.6862;10.4459;-1.5854;-1.7683;0.7927;9.4385;5.6266;-89.95299999999999
1630259264040;-46.46663;-23.528723333333332;11.13;-0.0527;3.0548;6.0378;5.3049;-0.2439;-3.9634;9.4152;5.2798;-89.95299999999999
1630259264095;-46.46663;-23.528723333333332;11.13;1.4382;-0.0742;10.2076;-8.1098;-0.3049;1.4024;9.4162;5.5447;-89.95299999999999
1630259264142;-46.46663;-23.528723333333332;11.13;4.3194;0.3569;10.1285;-0.4878;-0.3659;2.8659;9.3257;5.1728;-89.95299999999999
1630259264199;-46.46663;-23.528723333333332;11.13;-0.9484;0.6071;10.0411;2.8049;0.2439;0.6098;9.2722;4.9225;-89.95299999999999
1630259264244;-46.46663;-23.528723333333332;11.13;-0.9484;0.6071;10.0411;2.8049;0.2439;0.6098;9.2722;4.9225;-89.95299999999999
1630259264296;-46.46663;-23.528723333333332;11.13;0.9113;-0.1497;11.2853;-3.7805;-0.9146;1.5244;9.0647;5.0417;-89.95299999999999
1630259264346;-46.46663;-23.528723333333332;11.13;1.9771;0.3904;12.3679;-3.0488;-1.8293;0.061;9.0473;4.7883;-89.95299999999999
1630259264396;-46.46663;-23.528723333333332;11.13;1.9771;0.3904;12.3679;-3.0488;-1.8293;0.061;9.0473;4.7883;-89.95299999999999
1630259264447;-46.46663;-23.528723333333332;11.13;-1.7124;0.9676;10.0004;6.0366;0.0;-1.0366;9.0552;4.613;-89.95299999999999
1630259264497;-46.46663;-23.528723333333332;11.13;0.4958;0.8490000000000001;8.4712;2.7439;0.4878;2.1341;8.9811;4.8004;-89.95299999999999
1630259264546;-46.46664833333333;-23.528756666666666;10.92;1.6538;0.8897;9.6244;-0.2439;1.2195;-0.4878;8.8321;4.9439;-89.95299999999999
1630259264596;-46.46664833333333;-23.528756666666666;10.92;0.0766;0.4251;11.9248;-3.3537;1.4634;-1.0976;8.6873;4.843999999999999;-89.95299999999999
1630259264647;-46.46664833333333;-23.528756666666666;10.92;1.7687;0.4395;9.737;-4.0244;1.0976;-1.7073;8.4722;4.6972;-89.95299999999999
1630259264697;-46.46664833333333;-23.528756666666666;10.92;2.4345;2.0609;8.6137;-7.622000000000001;0.6707;-0.2439;8.3159;4.5383;-89.95299999999999
1630259264748;-46.46664833333333;-23.528756666666666;10.92;-0.764;-0.0096;10.4519;-0.9146;1.6463;-3.2317;8.1275;4.3146;-89.95299999999999
1630259264798;-46.46664833333333;-23.528756666666666;10.92;4.5924;0.9281;9.8387;6.6463;1.1585;-1.6463;7.9352;4.2094;-89.95299999999999
1630259264848;-46.46664833333333;-23.528756666666666;10.92;5.2139999999999995;0.1174;12.9223;11.3415;0.0;2.1341;7.7713;4.314;-89.95299999999999
1630259264900;-46.46664833333333;-23.528756666666666;10.92;-0.7568;0.7425;10.3309;2.0122;-0.7317;2.0732;7.5648;4.5333;-89.95299999999999
1630259264949;-46.46664833333333;-23.528756666666666;10.92;0.0299;0.1233;11.0003;-2.1341;0.3049;-2.439;7.3641;4.8336;-89.95299999999999
1630259264999;-46.46664833333333;-23.528756666666666;10.92;-0.3461;1.7005;7.4629;-4.3293;0.1829;0.4878;7.2865;4.8228;-89.95299999999999
1630259265050;-46.46664833333333;-23.528756666666666;10.92;-1.4861;1.0945;7.7048;-0.5488;0.8537;-1.7073;7.1022;4.7193;-89.95299999999999
1630259265104;-46.46664833333333;-23.528756666666666;10.92;0.3964;-0.5125;14.5677;0.1829;0.6707;0.122;6.9707;4.587;-89.95299999999999
1630259265154;-46.46664833333333;-23.528756666666666;10.92;0.1078;1.5208;8.3898;6.4634;1.1585;1.0366;6.8438;4.4481;-89.95299999999999
1630259265204;-46.46664833333333;-23.528756666666666;10.92;-1.17;1.2155;9.6795;0.122;0.4878;-0.9146;6.6363;4.6687;-89.95299999999999
1630259265254;-46.46664833333333;-23.528756666666666;10.92;4.5721;0.2251;10.8327;2.378;0.5488;-2.0122;6.5089;4.7067;-89.95299999999999
1630259265305;-46.46664833333333;-23.528756666666666;10.92;-2.1316;1.37;10.9333;3.3537;-0.6098;-2.5610000000000004;6.4467;4.7105;-89.95299999999999
1630259265355;-46.46664833333333;-23.528756666666666;10.92;3.7985;0.1509;10.2124;2.2561;-1.4634;1.8902;6.2992;4.8665;-89.95299999999999
1630259265405;-46.46664833333333;-23.528756666666666;10.92;-1.7963;1.3987;9.1059;1.4634;-0.1829;2.3171;6.2502;4.9136;-89.95299999999999
1630259265458;-46.46664833333333;-23.528756666666666;10.92;4.2655;-0.2419;9.7573;0.9146;0.122;1.3415;6.0865;4.9418;-89.95299999999999
1630259265507;-46.46666666666667;-23.52879166666667;11.1;0.5579999999999999;-0.782;14.3605;-1.0976;-0.122;0.9146;6.0549;4.876;-89.95299999999999
1630259265557;-46.46666666666667;-23.52879166666667;11.1;0.5579999999999999;-0.782;14.3605;-1.0976;-0.122;0.9146;6.0549;4.876;-89.95299999999999
1630259265607;-46.46666666666667;-23.52879166666667;11.1;0.5579999999999999;-0.782;14.3605;-1.0976;-0.122;0.9146;6.0549;4.876;-89.95299999999999
1630259265660;-46.46666666666667;-23.52879166666667;11.1;2.5363;1.6394;9.9238;-0.3049;-0.6098;-1.1585;5.9076;4.7932;-89.95299999999999
1630259265708;-46.46666666666667;-23.52879166666667;11.1;0.1365;0.7041;10.2782;-2.1341;-0.5488;-4.1463;5.8529;4.8105;-89.95299999999999
1630259265759;-46.46666666666667;-23.52879166666667;11.1;5.9708;0.6011;11.1704;-1.2195;-1.3415;1.0366;5.8044;4.6941;-89.95299999999999
1630259265809;-46.46666666666667;-23.52879166666667;11.1;1.2694;0.5389;10.4602;2.8049;0.3659;1.1585;5.5227;4.4963;-89.95299999999999
1630259265859;-46.46666666666667;-23.52879166666667;11.1;0.8203;1.6035;7.803;2.3171;0.6707;2.5;5.3583;4.4522;-89.95299999999999
1630259265908;-46.46666666666667;-23.52879166666667;11.1;-3.6752;0.6742;10.3177;-0.061;1.6463;-1.8293;5.1518;4.6505;-89.95299999999999
1630259265959;-46.46666666666667;-23.52879166666667;11.1;-2.7375;1.2777;7.1982;1.4634;1.7683;-0.3049;4.8222;4.5646;-89.95299999999999
1630259266008;-46.46666666666667;-23.52879166666667;11.1;-3.347;1.1281;8.9574;5.7927;1.3415;-1.5244;4.4063;4.6443;-89.95299999999999
1630259266059;-46.46666666666667;-23.52879166666667;11.1;-4.0667;0.8395;12.2529;0.4878;0.9146;-0.6707;4.047;4.7288;-89.95299999999999
1630259266109;-46.46666666666667;-23.52879166666667;11.1;-2.3639;0.9448;8.7215;1.1585;0.7317;-0.7927;3.6791;4.9016;-89.95299999999999
1630259266159;-46.46666666666667;-23.52879166666667;11.1;-3.6979;2.2657;8.1287;1.0366;0.5488;0.3659;3.3291;4.9961;-89.95299999999999
1630259266208;-46.46666666666667;-23.52879166666667;11.1;1.7544;0.3149;9.8914;-1.2805;1.1585;3.2927;3.0034;5.0803;-89.95299999999999
1630259266258;-46.46666666666667;-23.52879166666667;11.1;-0.9772;1.0382;10.3213;0.8537;1.3415;3.6585;2.639;4.9848;-89.95299999999999
1630259266308;-46.46666666666667;-23.52879166666667;11.1;3.0812;-0.1257;10.5201;0.2439;1.2805;1.0976;2.3053;4.9947;-89.95299999999999
1630259266359;-46.46666666666667;-23.52879166666667;11.1;0.0599;1.3951;10.3321;5.1829;1.7073;0.3659;2.037;5.0327;-89.95299999999999
1630259266409;-46.46666666666667;-23.52879166666667;11.1;-3.5315;1.2789;12.4313;0.6098;1.0976;-1.3415;1.6537;5.1037;-89.95299999999999
1630259266458;-46.46666666666667;-23.52879166666667;11.1;-3.4692;0.9616;11.2614;1.1585;0.9756;-0.7317;1.3064;5.1833;-89.95299999999999
1630259266508;-46.46666666666667;-23.52879166666667;11.1;-3.753;0.2407;10.5141;0.6707;0.6098;0.122;0.9693;5.2608;-89.95299999999999
1630259266557;-46.46666666666667;-23.52879166666667;11.1;-5.7181;2.0645;10.3321;1.4024;0.4268;-0.6707;0.6383;5.2665;-89.95299999999999
1630259266609;-46.46668;-23.52882333333333;11.06;-0.7197;1.0658;10.0399;-0.4878;-0.1829;1.1585;0.3232;5.2744;-89.95299999999999
1630259266659;-46.46668;-23.52882333333333;11.06;-3.1075;1.0335;9.7896;-1.4024;-1.0976;-0.122;0.0969;5.1735;-89.95299999999999
1630259266709;-46.46668;-23.52882333333333;11.06;-1.9651;0.7975;9.5909;-1.0366;-1.5854;2.0732;-0.1463;5.1212;-89.95299999999999
1630259266759;-46.46668;-23.52882333333333;11.06;-0.9293;0.5425;10.7656;-2.439;-1.6463;0.0;-0.3658;5.0594;-89.95299999999999
1630259266809;-46.46668;-23.52882333333333;11.06;0.5449;0.7928;9.6747;-2.8049;-1.4024;-1.5854;-0.5187;4.8576;-89.95299999999999
1630259266858;-46.46668;-23.52882333333333;11.06;-1.1592;0.2144;11.2051;4.2683;-1.5854;-2.6829;-0.6386;4.6439;-89.95299999999999
1630259266908;-46.46668;-23.52882333333333;11.06;-1.2322;0.2263;11.6242;-1.8902;-2.3171;-6.0366;-0.7609999999999999;4.6317;-89.95299999999999
1630259266959;-46.46668;-23.52882333333333;11.06;-2.5471;2.1531;8.7454;16.8293;-4.0854;-9.1463;-0.7454;4.5797;-89.95299999999999
1630259267009;-46.46668;-23.52882333333333;11.06;0.38799999999999996;3.5829;3.1387;6.9512;-6.1585;-8.3537;-0.622;5.2424;-89.95299999999999
1630259267059;-46.46668;-23.52882333333333;11.06;-1.5219999999999998;0.7916;8.6532;-12.8659;-8.2927;-2.6829;-0.4618;6.2105;-89.95299999999999
1630259267109;-46.46668;-23.52882333333333;11.06;0.3497;0.6371;9.9717;-18.5976;-8.3537;-0.5488;-0.2637;5.7507;-89.95299999999999
1630259267158;-46.46668;-23.52882333333333;11.06;-0.6407;1.4047;9.1777;-14.6341;-6.7683;-1.6463;0.1269;4.8327;-89.95299999999999
1630259267208;-46.46668;-23.52882333333333;11.06;-0.6634;0.8802;9.7585;-10.4878;-5.4878;-2.2561;0.4123;4.1419999999999995;-89.95299999999999
1630259267260;-46.46668;-23.52882333333333;11.06;-0.0922;1.0203;8.7478;-5.6098;-4.2683;0.0;0.6709999999999999;3.5685;-89.95299999999999
1630259267310;-46.46668;-23.52882333333333;11.06;1.2574;0.9592;9.6244;-3.2927;-3.1707;0.4878;0.8278;3.2363;-89.95299999999999
1630259267359;-46.46668;-23.52882333333333;11.06;0.0072;0.4563;10.5117;-0.7927;-2.439;-1.1585;0.9702;3.0129;-89.95299999999999
1630259267410;-46.46668;-23.52882333333333;11.06;0.7592;0.2682;9.6495;0.061;-2.2561;-1.1585;1.081;2.9114;-89.95299999999999
1630259267459;-46.46668;-23.52882333333333;11.06;-0.1162;0.7628;9.5609;0.3659;-2.0122;-1.8293;1.1847;2.8822;-89.95299999999999
1630259267508;-46.46668;-23.52882333333333;11.06;0.2108;0.9472;10.0112;2.3171;-2.2561;-0.1829;1.2723;2.8510000000000004;-89.95299999999999
1630259267559;-46.46668;-23.52882333333333;11.06;-0.2347;0.6347;10.3525;3.5976;-1.6463;-0.4268;1.3385;2.9395;-89.95299999999999
1630259267610;-46.46669333333333;-23.52885;11.09;0.4095;0.1796;9.7932;3.7195;-1.2195;0.122;1.3938;3.1055;-89.95299999999999
1630259267661;-46.46669333333333;-23.52885;11.09;0.6443;0.6071;10.3573;3.0488;-0.5488;-1.4024;1.4749;3.4077;-89.95299999999999
1630259267711;-46.46669333333333;-23.52885;11.09;0.6443;0.6071;10.3573;3.0488;-0.5488;-1.4024;1.4749;3.4077;-89.95299999999999
1630259267761;-46.46669333333333;-23.52885;11.09;0.2886;0.7413;10.5261;1.4024;-0.3659;-1.5854;1.5321;3.5583;-89.95299999999999
1630259267811;-46.46669333333333;-23.52885;11.09;0.0084;0.7712;10.1214;-1.8293;-0.3659;-0.9146;1.5391;3.6583;-89.95299999999999
1630259267862;-46.46669333333333;-23.52885;11.09;-0.7856;1.1257;9.925;-2.5;-0.122;-1.5244;1.5277;3.6858;-89.95299999999999
1630259267914;-46.46669333333333;-23.52885;11.09;0.2347;0.4072;9.3657;-0.4268;0.6707;-1.0976;1.5605;3.5347;-89.95299999999999
1630259267962;-46.46669333333333;-23.52885;11.09;0.2347;0.4072;9.3657;-0.4268;0.6707;-1.0976;1.5605;3.5347;-89.95299999999999
1630259268014;-46.46669333333333;-23.52885;11.09;0.0216;0.7508;9.8603;0.1829;1.0366;-0.4268;1.5902;3.3286;-89.95299999999999
1630259268064;-46.46669333333333;-23.52885;11.09;0.0216;0.7508;9.8603;0.1829;1.0366;-0.4268;1.5902;3.3286;-89.95299999999999
1630259268114;-46.46669333333333;-23.52885;11.09;1.2406;0.7999;10.2411;0.4878;1.0976;-0.122;1.5922;3.2632;-89.95299999999999
1630259268165;-46.46669333333333;-23.52885;11.09;0.4048;0.8742;9.9214;0.1829;1.0976;-0.9756;1.6151;3.2539999999999996;-89.95299999999999
1630259268216;-46.46669333333333;-23.52885;11.09;1.1376;0.6754;9.4196;-2.2561;0.9756;-1.1585;1.6485;3.3034;-89.95299999999999
1630259268267;-46.46669333333333;-23.52885;11.09;0.9317;0.3473;9.8447;-2.622;3.4756;-0.3659;1.7274;3.128;-89.95299999999999
1630259268317;-46.46669333333333;-23.52885;11.09;0.9317;0.3473;9.8447;-2.622;3.4756;-0.3659;1.7274;3.128;-89.95299999999999
1630259268368;-46.46669333333333;-23.52885;11.09;1.061;0.7017;10.01;5.4878;7.439;1.1585;1.5229;3.0441;-89.95299999999999
1630259268418;-46.46669333333333;-23.52885;11.09;1.061;0.7017;10.01;5.4878;7.439;1.1585;1.5229;3.0441;-89.95299999999999
1630259268468;-46.46669333333333;-23.52885;11.09;1.061;0.7017;10.01;5.4878;7.439;1.1585;1.5229;3.0441;-89.95299999999999
1630259268519;-46.46669333333333;-23.52885;11.09;-0.3221;0.0455;10.7057;2.5610000000000004;7.9268;2.378;0.8640000000000001;3.5424;-89.95299999999999
1630259268570;-46.46669333333333;-23.52885;11.09;0.4419;1.3221;8.7598;-2.0122;8.1707;0.4268;0.3135;3.6314;-89.95299999999999
1630259268620;-46.46670333333334;-23.52887;11.17;0.4419;1.3221;8.7598;-2.0122;8.1707;0.4268;0.3135;3.6314;-89.95299999999999
1630259268670;-46.46670333333334;-23.52887;11.17;5.5552;0.018000000000000002;9.8699;-54.3293;5.4268;5.2439;-0.2223;3.3568;-89.95299999999999
1630259268722;-46.46670333333334;-23.52887;11.17;2.5531;-4.1649;20.7253;39.1463;11.5244;-2.5;-0.3769;1.67;-89.95299999999999
1630259268769;-46.46670333333334;-23.52887;11.17;2.5531;-4.1649;20.7253;39.1463;11.5244;-2.5;-0.3769;1.67;-89.95299999999999
1630259268820;-46.46670333333334;-23.52887;11.17;2.3914;2.1998;4.7601;32.9878;9.8171;-0.7927;-0.551;1.7364;-89.95299999999999
1630259268870;-46.46670333333334;-23.52887;11.17;0.5748;1.146;7.9155;34.3293;8.0488;0.6707;-1.0251;4.4614;-89.95299999999999
1630259268921;-46.46670333333334;-23.52887;11.17;-2.5303;-0.479;16.4059;11.6463;4.878;-2.7439;-1.3512;5.8789;-89.95299999999999
1630259268972;-46.46670333333334;-23.52887;11.17;-3.8332;-0.594;18.0225;-4.6951;0.2439;-0.4268;-1.4877;6.4456;-89.95299999999999
1630259269021;-46.46670333333334;-23.52887;11.17;0.8957;0.9388;10.4986;-27.622;-3.2317;1.7073;-1.3244;6.4286;-89.95299999999999
1630259269071;-46.46670333333334;-23.52887;11.17;0.8957;0.9388;10.4986;-27.622;-3.2317;1.7073;-1.3244;6.4286;-89.95299999999999
1630259269121;-46.46670333333334;-23.52887;11.17;1.1209;0.7856;9.3729;-16.0976;-2.0122;2.378;-1.1123;5.5997;-89.95299999999999
1630259269171;-46.46670333333334;-23.52887;11.17;1.6957;0.4431;10.9536;-12.6829;-1.0366;0.122;-0.8609;4.5364;-89.95299999999999
1630259269222;-46.46670333333334;-23.52887;11.17;1.3568;0.4718;10.8494;-4.2683;-1.5244;1.2195;-0.4135;3.3534;-89.95299999999999
1630259269272;-46.46670333333334;-23.52887;11.17;3.4249;0.3892;12.5295;4.8171;-2.1341;3.9024;-0.2654;3.1326;-89.95299999999999
1630259269322;-46.46670333333334;-23.52887;11.17;3.4249;0.3892;12.5295;4.8171;-2.1341;3.9024;-0.2654;3.1326;-89.95299999999999
1630259269372;-46.46670333333334;-23.52887;11.17;1.3065;-0.0527;12.1918;2.0732;-2.6829;-0.8537;0.0849;3.1492;-89.95299999999999
1630259269421;-46.46670333333334;-23.52887;11.17;1.3065;-0.0527;12.1918;2.0732;-2.6829;-0.8537;0.0849;3.1492;-89.95299999999999
1630259269472;-46.46670333333334;-23.52887;11.17;0.8395;0.7832;10.4339;-2.8049;-4.939;-0.3659;0.6152;3.287;-89.95299999999999
1630259269522;-46.46671500000001;-23.52888833333333;11.5;1.3771;-0.0263;10.9872;3.5976;-5.6707;-0.1829;0.9051;3.1799;-89.95299999999999
1630259269571;-46.46671500000001;-23.52888833333333;11.5;-3.9458;0.1521;12.5511;6.9512;-6.8902;1.5854;1.2637;3.1602;-89.95299999999999
1630259269621;-46.46671500000001;-23.52888833333333;11.5;-3.9458;0.1521;12.5511;6.9512;-6.8902;1.5854;1.2637;3.1602;-89.95299999999999
1630259269672;-46.46671500000001;-23.52888833333333;11.5;2.7387;0.5568;8.4975;24.0244;-7.8659;-11.8293;1.5953;3.3429;-89.95299999999999
1630259269722;-46.46671500000001;-23.52888833333333;11.5;2.7387;0.5568;8.4975;24.0244;-7.8659;-11.8293;1.5953;3.3429;-89.95299999999999
1630259269774;-46.46671500000001;-23.52888833333333;11.5;-1.5328;1.4107;8.2161;-9.2683;-10.7317;-1.8293;2.889;4.0817;-89.95299999999999
1630259269824;-46.46671500000001;-23.52888833333333;11.5;3.6045;0.7449;10.204;-0.8537;-4.5732;0.3049;3.4343;3.7474;-89.95299999999999
1630259269873;-46.46671500000001;-23.52888833333333;11.5;3.6835;-0.5221;11.8015;1.9512;0.4878;3.1707;3.7641;3.5727;-89.95299999999999
1630259269922;-46.46671500000001;-23.52888833333333;11.5;0.9281;1.067;8.6233;0.0;2.8049;0.9756;3.7608;3.6391;-89.95299999999999
1630259269974;-46.46671500000001;-23.52888833333333;11.5;5.5409;-0.4084;13.8217;-4.5732;2.439;-0.9146;3.6708;3.6231;-89.95299999999999
1630259270024;-46.46671500000001;-23.52888833333333;11.5;0.188;0.8933;11.7979;-1.7683;1.5854;-3.5366;3.6967;3.4611;-89.95299999999999
1630259270073;-46.46671500000001;-23.52888833333333;11.5;1.1376;0.4239;10.4387;-1.7683;0.0;0.4268;3.6862;3.4023;-89.95299999999999
1630259270124;-46.46671500000001;-23.52888833333333;11.5;1.6837;1.4143;9.5525;-2.439;-0.9146;0.1829;3.6746;3.3075;-89.95299999999999
1630259270174;-46.46671500000001;-23.52888833333333;11.5;1.6837;1.4143;9.5525;-2.439;-0.9146;0.1829;3.6746;3.3075;-89.95299999999999
1630259270225;-46.46671500000001;-23.52888833333333;11.5;-1.8957;-0.1653;12.7894;-0.061;-0.2439;-3.1098;3.9066;3.2531;-89.95299999999999
1630259270275;-46.46671500000001;-23.52888833333333;11.5;0.7472;0.958;10.4926;3.5976;0.122;-2.3171;3.9491;3.1288;-89.95299999999999
1630259270326;-46.46671500000001;-23.52888833333333;11.5;-0.4718;-0.7772;11.7224;-1.8902;1.2805;-0.9146;3.9983;3.1436;-89.95299999999999
1630259270375;-46.46671500000001;-23.52888833333333;11.5;2.0358;1.2909;10.1261;7.3171;3.2317;-3.1098;3.9005;3.1006;-89.95299999999999
1630259270426;-46.46671500000001;-23.52888833333333;11.5;2.0358;1.2909;10.1261;7.3171;3.2317;-3.1098;3.9005;3.1006;-89.95299999999999
1630259270477;-46.46671500000001;-23.52888833333333;11.5;4.5589;-0.8634;12.0589;1.0366;1.3415;1.8902;3.878;3.1974;-89.95299999999999
1630259270527;-46.46671500000001;-23.52888833333333;11.5;-4.2955;1.2023;9.5082;-2.9268;0.061;1.7073;3.7614;3.4331;-89.95299999999999
1630259270577;-46.466725;-23.528913333333332;11.84;-3.5063;1.3328;10.0375;0.4268;0.8537;-4.2073;3.7135;3.2913;-89.95299999999999
1630259270628;-46.466725;-23.528913333333332;11.84;-3.5063;1.3328;10.0375;0.4268;0.8537;-4.2073;3.7135;3.2913;-89.95299999999999
1630259270678;-46.466725;-23.528913333333332;11.84;-0.3473;1.0227;9.8256;-1.0976;-0.5488;0.6098;3.7322;3.2027;-89.95299999999999
1630259270728;-46.466725;-23.528913333333332;11.84;-0.7508;0.1509;11.811;0.7927;-0.122;-0.3659;3.6788;3.2067;-89.95299999999999
1630259270778;-46.466725;-23.528913333333332;11.84;-0.5401;1.7699;8.4712;6.0366;1.0366;-1.0366;3.6641;3.1537;-89.95299999999999
1630259270828;-46.466725;-23.528913333333332;11.84;1.0718;0.8335;8.6628;1.2195;0.8537;0.4268;3.5737;3.2759;-89.95299999999999
